material_id,formula,transition_metal,energy_above_hull,volume,density,band_gap,is_stable,is_metal,num_materials
mp-1221594,MnO4,Mn,0.5201991928333323,163.7800968094913,2.4117373118838494,0.0,False,True,1
mp-770543,Mn2O3,Mn,0.064272060375,107.67545202396182,4.8693814903078625,0.0,False,True,1
mp-1104282,Mn2O5,Mn,0.4110917261904765,189.94186028482588,3.319875709427822,0.0,False,True,1
mp-1086672,MnO3,Mn,0.4926594585416675,93.06587031718803,3.6733048505936017,0.0,False,True,1
mp-28338,Mn2O7,Mn,0.3346113968981488,1246.6199895735654,2.3643255825932927,1.8058000000000003,False,False,1
mp-1180464,Mn3O4,Mn,0.5794239267857133,459.11990023767487,3.3102535977915895,0.0,False,True,1
mp-1046066,Mn5O7,Mn,0.2344344430729155,294.95777796339917,4.353892657799678,0.0,False,True,1
mp-18922,Mn5O8,Mn,0.013191634455127499,135.65833629201595,4.929110137822828,0.6045000000000003,False,False,1
mp-754430,Mn7O12,Mn,0.0557821250657895,188.3746629432944,5.082418840412951,0.0,False,True,1
mp-1221945,Mn8O17,Mn,0.10868661193333473,287.6009909735257,4.107996450183211,0.31410000000000005,False,False,1
mp-1045833,Mn9O13,Mn,0.22809006821022493,267.4659775898533,4.361003651658974,0.0,False,True,1
mp-776603,Mn15O32,Mn,0.13769114324468035,557.7015489906358,3.9780518385523496,0.0,False,True,1
mp-1222372,Mn20O43,Mn,0.1481496255291006,726.3688102339088,4.084623950752032,0.05090000000000017,False,False,1
mp-849596,Mn21O40,Mn,0.057628469911204405,720.1760571895777,4.135748881653512,0.3699999999999999,False,False,1
mp-1974703,FeO,Fe,0.1682073175000003,81.33221341667618,5.867315203727379,0.5488999999999997,False,False,1
mp-796324,FeO2,Fe,0.17982540583333328,153.9825826946548,3.789209384847087,1.1543,False,False,1
mp-863316,FeO3,Fe,0.5403715906249991,122.93865159799667,2.805231526461336,0.3050999999999999,False,False,1
mp-776606,Fe2O3,Fe,0.12302155375000012,412.5212429663978,5.142396896483901,0.0,False,True,1
mp-1147691,Fe2O5,Fe,0.37457024999999966,287.2863301226924,4.431867710073485,0.0,False,True,1
mp-2903347,Fe3O4,Fe,0.10346851428571391,73.29436863416122,5.24554526075053,0.0,False,True,1
mp-1181334,Fe4O13,Fe,0.6938011720588229,195.0501848590246,3.6724414891669843,0.0,False,True,1
mp-1188678,Fe4O5,Fe,0.08759998166666527,189.26723233246906,5.323365855816135,0.0,False,True,1
mp-1095382,Fe5O7,Fe,0.1695247491666665,121.72601544467997,5.336882346809207,0.0,False,True,1
mp-1225007,Fe5O8,Fe,0.18176845096153738,153.71957432329117,4.398952148613642,0.0,False,True,1
mp-32939,Fe7O8,Fe,0.0979422586666665,163.17034064833175,5.280804446061566,0.0,False,True,1
mp-705558,Fe7O9,Fe,0.2177308499999997,649.3866031681804,4.103433693304866,1.1386999999999998,False,False,1
mp-1182503,Fe8O17,Fe,0.25051703839999906,622.3510958894612,3.8354945674922423,0.0,False,True,1
mp-705588,Fe8O9,Fe,0.04855090264705986,370.3831694353669,5.297060851548167,1.1978000000000004,False,False,1
mp-1342828,Fe9O13,Fe,0.26318841909090906,260.120784210012,4.53625578766705,0.0,False,True,1
mp-759037,Fe9O10,Fe,0.038784599999999614,205.6335180267732,5.350642916025339,1.6011999999999995,False,False,1
mp-799417,Fe10O11,Fe,0.7118553790476199,224.47394727369618,5.433022292441989,0.0,False,True,1
mp-705417,Fe11O12,Fe,0.04882383956521785,248.9952841598182,5.377099398533975,1.3876,False,False,1
mp-764326,Fe12O13,Fe,0.08242896840000213,267.6757729678826,5.447533819026765,0.0,False,True,1
mp-1195927,Fe13O19,Fe,0.30196628312500007,312.890144152912,5.466172184446745,0.0,False,True,1
mp-705414,Fe13O14,Fe,0.0712161522222221,288.40212059445474,5.46970062358868,0.0,False,True,1
mp-756693,Fe13O15,Fe,0.07654428000000202,303.6833894363142,5.281951346158334,1.2639,False,False,1
mp-764417,Fe14O15,Fe,0.058281217931034135,306.5112489771459,5.5357631982681905,1.0187,False,False,1
mp-1224936,Fe15O16,Fe,0.08343877193548366,344.0009897000486,5.279270058523795,1.4826000000000001,False,False,1
mp-705424,Fe17O18,Fe,0.0396876154285728,377.95567217818876,5.436285634638037,1.5382999999999996,False,False,1
mp-530048,Fe21O32,Fe,0.19470372551886772,570.0575742870437,4.907492045547028,0.0,False,True,1
mp-706875,Fe21O23,Fe,0.05230559022727199,474.72320235304124,5.389339176224495,1.3487,False,False,1
mp-774295,Fe23O32,Fe,0.18660418763636333,576.5993794245261,5.173468315041151,0.009599999999999831,False,False,1
mp-705553,Fe23O25,Fe,0.04951504166666609,516.4686557619616,5.415711461412236,1.2771000000000003,False,False,1
mp-1194978,Fe25O32,Fe,0.18307005473684246,578.6279415763722,5.47585762951727,0.0,False,True,1
